origen_id,origen_zona,destino_id,destino_zona,distancia_geodesica_km,distancia_manhattan_aprox_km,distancia_manhattan_exacta_km,duracion_normal_min,duracion_hora_punta_min,duracion_hora_valle_min
151,Manhattan Valley,209,Seaport,10.316,12.884,12.784,30.7,38.4,25.6
151,Manhattan Valley,211,SoHo,8.695,11.059,10.977,26.3,32.9,22.0
151,Manhattan Valley,224,Stuy Town/Peter Cooper Village,7.379,8.058,7.976,19.1,23.9,16.0
151,Manhattan Valley,229,Sutton Place/Turtle Bay North,4.586,4.834,4.883,11.7,14.6,9.8
151,Manhattan Valley,230,Times Sq/Theatre District,4.447,5.596,5.553,13.3,16.7,11.1
151,Manhattan Valley,231,TriBeCa/Civic Center,9.515,12.276,12.19,29.3,36.6,24.4
151,Manhattan Valley,232,Two Bridges/Seward Park,9.327,10.501,10.4,25.0,31.2,20.8
151,Manhattan Valley,233,UN/Turtle Bay South,5.339,5.527,5.465,13.1,16.4,10.9
151,Manhattan Valley,234,Union Sq,6.67,8.291,8.225,19.7,24.7,16.5
151,Manhattan Valley,236,Upper East Side North,2.162,2.894,2.899,7.0,8.7,5.8
151,Manhattan Valley,237,Upper East Side South,3.266,3.473,3.507,8.4,10.5,7.0
151,Manhattan Valley,238,Upper West Side North,0.808,1.109,1.103,2.6,3.3,2.2
151,Manhattan Valley,239,Upper West Side South,1.788,2.443,2.429,5.8,7.3,4.9
151,Manhattan Valley,243,Washington Heights North,7.213,9.569,9.502,22.8,28.5,19.0
151,Manhattan Valley,244,Washington Heights South,5.357,7.131,7.083,17.0,21.2,14.2
151,Manhattan Valley,246,West Chelsea/Hudson Yards,5.809,8.003,7.96,19.1,23.9,15.9
151,Manhattan Valley,249,West Village,7.625,9.986,9.918,23.8,29.8,19.8
151,Manhattan Valley,261,World Trade Center,10.566,13.672,13.577,32.6,40.7,27.2
151,Manhattan Valley,262,Yorkville East,3.054,4.286,4.28,10.3,12.8,8.6
151,Manhattan Valley,263,Yorkville West,2.577,3.589,3.587,8.6,10.8,7.2
152,Manhattanville,4,Alphabet City,10.645,12.43,12.316,29.6,36.9,24.6
152,Manhattanville,12,Battery Park,13.798,18.02,17.896,43.0,53.7,35.8
152,Manhattanville,13,Battery Park City,12.887,17.054,16.943,40.7,50.8,33.9
152,Manhattanville,24,Bloomingdale,2.033,2.771,2.754,6.6,8.3,5.5
152,Manhattanville,41,Central Harlem,1.529,1.726,1.74,4.2,5.2,3.5
152,Manhattanville,42,Central Harlem North,1.098,1.137,1.141,2.7,3.4,2.3
152,Manhattanville,43,Central Park,4.065,4.941,4.899,11.8,14.7,9.8
152,Manhattanville,45,Chinatown,12.302,15.484,15.365,36.9,46.1,30.7
152,Manhattanville,48,Clinton East,6.896,9.25,9.191,22.1,27.6,18.4
152,Manhattanville,50,Clinton West,6.722,9.258,9.206,22.1,27.6,18.4
152,Manhattanville,68,East Chelsea,8.65,11.641,11.569,27.8,34.7,23.1
152,Manhattanville,74,East Harlem North,2.325,3.263,3.258,7.8,9.8,6.5
152,Manhattanville,75,East Harlem South,3.179,3.787,3.811,9.1,11.4,7.6
152,Manhattanville,79,East Village,10.395,12.763,12.658,30.4,38.0,25.3
152,Manhattanville,87,Financial District North,13.152,16.905,16.783,40.3,50.4,33.6
152,Manhattanville,88,Financial District South,13.63,17.63,17.505,42.0,52.5,35.0
152,Manhattanville,90,Flatiron,9.163,12.073,11.992,28.8,36.0,24.0
152,Manhattanville,100,Garment District,7.744,10.131,10.06,24.1,30.2,20.1
152,Manhattanville,103,Governor's Island/Ellis Island/Liberty Island,16.19,21.999,21.872,52.5,65.6,43.7
152,Manhattanville,107,Gramercy,9.367,11.581,11.487,27.6,34.5,23.0
152,Manhattanville,113,Greenwich Village North,10.081,12.923,12.828,30.8,38.5,25.7
152,Manhattanville,114,Greenwich Village South,10.613,13.655,13.556,32.5,40.7,27.1
152,Manhattanville,116,Hamilton Heights,1.097,1.45,1.44,3.5,4.3,2.9
152,Manhattanville,120,Highbridge Park,3.757,5.191,5.16,12.4,15.5,10.3
152,Manhattanville,125,Hudson Sq,11.145,14.742,14.644,35.1,43.9,29.3
152,Manhattanville,127,Inwood,6.082,8.269,8.216,19.7,24.6,16.4
152,Manhattanville,128,Inwood Hill Park,6.531,8.539,8.476,20.3,25.4,17.0
152,Manhattanville,137,Kips Bay,8.821,10.537,10.445,25.1,31.3,20.9
152,Manhattanville,140,Lenox Hill East,5.83,5.908,5.839,14.0,17.5,11.7
152,Manhattanville,141,Lenox Hill West,5.688,6.161,6.097,14.6,18.3,12.2
152,Manhattanville,142,Lincoln Square East,5.453,7.281,7.233,17.4,21.7,14.5
152,Manhattanville,143,Lincoln Square West,5.471,7.541,7.499,18.0,22.5,15.0
152,Manhattanville,144,Little Italy/NoLiTa,11.38,14.443,14.335,34.4,43.0,28.7
152,Manhattanville,148,Lower East Side,11.436,14.148,14.034,33.7,42.1,28.1
152,Manhattanville,151,Manhattan Valley,2.532,3.444,3.423,8.2,10.3,6.8
152,Manhattanville,152,Manhattanville,0.0,0.0,0.0,0.0,0.0,0.0
152,Manhattanville,153,Marble Hill,7.408,10.126,10.063,24.2,30.2,20.1
152,Manhattanville,158,Meatpacking/West Village West,10.322,13.898,13.812,33.1,41.4,27.6
152,Manhattanville,161,Midtown Center,6.956,8.687,8.618,20.7,25.9,17.2
152,Manhattanville,162,Midtown East,6.984,8.382,8.309,19.9,24.9,16.6
152,Manhattanville,163,Midtown North,6.277,7.966,7.905,19.0,23.7,15.8
152,Manhattanville,164,Midtown South,8.149,10.37,10.292,24.7,30.9,20.6
152,Manhattanville,166,Morningside Heights,1.161,1.624,1.616,3.9,4.8,3.2
152,Manhattanville,170,Murray Hill,8.073,9.896,9.814,23.6,29.4,19.6
152,Manhattanville,186,Penn Station/Madison Sq West,8.377,10.998,10.922,26.2,32.8,21.8
152,Manhattanville,194,Randalls Island,3.878,5.475,5.463,13.1,16.4,10.9
152,Manhattanville,202,Roosevelt Island,6.236,6.55,6.619,15.9,19.9,13.2
152,Manhattanville,209,Seaport,12.806,16.328,16.208,38.9,48.6,32.4
152,Manhattanville,211,SoHo,11.199,14.503,14.4,34.6,43.2,28.8
152,Manhattanville,224,Stuy Town/Peter Cooper Village,9.759,11.502,11.399,27.4,34.2,22.8
152,Manhattanville,229,Sutton Place/Turtle Bay North,6.869,7.764,7.688,18.5,23.1,15.4
152,Manhattanville,230,Times Sq/Theatre District,6.95,9.041,8.976,21.5,26.9,18.0
152,Manhattanville,231,TriBeCa/Civic Center,12.028,15.721,15.613,37.5,46.8,31.2
152,Manhattanville,232,Two Bridges/Seward Park,11.728,13.946,13.823,33.2,41.5,27.6
152,Manhattanville,233,UN/Turtle Bay South,7.688,8.971,8.888,21.3,26.7,17.8
152,Manhattanville,234,Union Sq,9.161,11.735,11.648,28.0,34.9,23.3
152,Manhattanville,236,Upper East Side North,4.178,4.441,4.393,10.5,13.2,8.8
152,Manhattanville,237,Upper East Side South,5.572,6.486,6.426,15.4,19.3,12.9
152,Manhattanville,238,Upper West Side North,3.34,4.554,4.526,10.9,13.6,9.1
152,Manhattanville,239,Upper West Side South,4.32,5.888,5.852,14.0,17.6,11.7
152,Manhattanville,243,Washington Heights North,4.691,6.125,6.079,14.6,18.2,12.2
152,Manhattanville,244,Washington Heights South,2.835,3.687,3.66,8.8,11.0,7.3
152,Manhattanville,246,West Chelsea/Hudson Yards,8.339,11.448,11.383,27.3,34.1,22.8
152,Manhattanville,249,West Village,10.146,13.43,13.341,32.0,40.0,26.7
152,Manhattanville,261,World Trade Center,13.08,17.116,17.0,40.8,51.0,34.0
152,Manhattanville,262,Yorkville East,4.709,5.285,5.329,12.8,16.0,10.7
152,Manhattanville,263,Yorkville West,4.36,4.588,4.636,11.1,13.9,9.3
153,Marble Hill,4,Alphabet City,17.813,22.556,22.379,53.7,67.1,44.8
153,Marble Hill,12,Battery Park,21.166,28.146,27.959,67.1,83.9,55.9
153,Marble Hill,13,Battery Park City,20.273,27.181,27.005,64.8,81.0,54.0
153,Marble Hill,24,Bloomingdale,9.44,12.897,12.817,30.8,38.4,25.6
153,Marble Hill,41,Central Harlem,8.671,11.429,11.346,27.2,34.0,22.7
153,Marble Hill,42,Central Harlem North,6.902,8.989,8.921,21.4,26.8,17.8
153,Marble Hill,43,Central Park,11.378,15.067,14.961,35.9,44.9,29.9
153,Marble Hill,45,Chinatown,19.611,25.61,25.428,61.0,76.3,50.9
153,Marble Hill,48,Clinton East,14.297,19.377,19.254,46.2,57.8,38.5
153,Marble Hill,50,Clinton West,14.128,19.384,19.268,46.2,57.8,38.5
153,Marble Hill,68,East Chelsea,16.052,21.768,21.631,51.9,64.9,43.3
153,Marble Hill,74,East Harlem North,8.612,10.595,10.503,25.2,31.5,21.0
153,Marble Hill,75,East Harlem South,10.001,12.548,12.444,29.9,37.3,24.9
153,Marble Hill,79,East Village,17.665,22.889,22.721,54.5,68.2,45.4
153,Marble Hill,87,Financial District North,20.496,27.032,26.846,64.4,80.5,53.7
153,Marble Hill,88,Financial District South,20.983,27.756,27.568,66.2,82.7,55.1
153,Marble Hill,90,Flatiron,16.547,22.2,22.054,52.9,66.2,44.1
153,Marble Hill,100,Garment District,15.122,20.257,20.123,48.3,60.4,40.2
153,Marble Hill,103,Governor's Island/Ellis Island/Liberty Island,23.597,32.125,31.935,76.6,95.8,63.9
153,Marble Hill,107,Gramercy,16.656,21.707,21.55,51.7,64.6,43.1
153,Marble Hill,113,Greenwich Village North,17.427,23.05,22.891,54.9,68.7,45.8
153,Marble Hill,114,Greenwich Village South,17.963,23.782,23.619,56.7,70.9,47.2
153,Marble Hill,116,Hamilton Heights,6.317,8.676,8.623,20.7,25.9,17.2
153,Marble Hill,120,Highbridge Park,3.657,4.936,4.902,11.8,14.7,9.8
153,Marble Hill,125,Hudson Sq,18.532,24.868,24.707,59.3,74.1,49.4
153,Marble Hill,127,Inwood,1.332,1.857,1.846,4.4,5.5,3.7
153,Marble Hill,128,Inwood Hill Park,1.245,1.588,1.587,3.8,4.8,3.2
153,Marble Hill,137,Kips Bay,16.051,20.664,20.507,49.2,61.5,41.0
153,Marble Hill,140,Lenox Hill East,12.827,16.034,15.902,38.2,47.7,31.8
153,Marble Hill,141,Lenox Hill West,12.8,16.288,16.159,38.8,48.5,32.3
153,Marble Hill,142,Lincoln Square East,12.852,17.407,17.296,41.5,51.9,34.6
153,Marble Hill,143,Lincoln Square West,12.877,17.668,17.562,42.1,52.7,35.1
153,Marble Hill,144,Little Italy/NoLiTa,18.706,24.57,24.397,58.6,73.2,48.8
153,Marble Hill,148,Lower East Side,18.715,24.274,24.097,57.8,72.3,48.2
153,Marble Hill,151,Manhattan Valley,9.94,13.571,13.486,32.4,40.5,27.0
153,Marble Hill,152,Manhattanville,7.408,10.126,10.063,24.2,30.2,20.1
153,Marble Hill,153,Marble Hill,0.0,0.0,0.0,0.0,0.0,0.0
153,Marble Hill,158,Meatpacking/West Village West,17.725,24.025,23.875,57.3,71.6,47.8
153,Marble Hill,161,Midtown Center,14.276,18.813,18.68,44.8,56.0,37.4
153,Marble Hill,162,Midtown East,14.241,18.508,18.371,44.1,55.1,36.7
153,Marble Hill,163,Midtown North,13.623,18.093,17.968,43.1,53.9,35.9
153,Marble Hill,164,Midtown South,15.49,20.497,20.355,48.9,61.1,40.7
153,Marble Hill,166,Morningside Heights,8.564,11.75,11.678,28.0,35.0,23.4
153,Marble Hill,170,Murray Hill,15.355,20.022,19.876,47.7,59.6,39.8
153,Marble Hill,186,Penn Station/Madison Sq West,15.758,21.124,20.985,50.4,63.0,42.0
153,Marble Hill,194,Randalls Island,9.512,10.64,10.529,25.3,31.6,21.1
153,Marble Hill,202,Roosevelt Island,13.1,16.025,15.886,38.1,47.7,31.8
153,Marble Hill,209,Seaport,20.137,26.455,26.27,63.0,78.8,52.5
153,Marble Hill,211,SoHo,18.558,24.629,24.463,58.7,73.4,48.9
153,Marble Hill,224,Stuy Town/Peter Cooper Village,16.955,21.629,21.462,51.5,64.4,42.9
153,Marble Hill,229,Sutton Place/Turtle Bay North,14.025,17.891,17.751,42.6,53.3,35.5
153,Marble Hill,230,Times Sq/Theatre District,14.323,19.167,19.039,45.7,57.1,38.1
153,Marble Hill,231,TriBeCa/Civic Center,19.399,25.847,25.675,61.6,77.0,51.4
153,Marble Hill,232,Two Bridges/Seward Park,18.926,24.072,23.886,57.3,71.7,47.8
153,Marble Hill,233,UN/Turtle Bay South,14.887,19.097,18.951,45.5,56.9,37.9
153,Marble Hill,234,Union Sq,16.508,21.862,21.711,52.1,65.1,43.4
153,Marble Hill,236,Upper East Side North,11.315,14.568,14.456,34.7,43.4,28.9
153,Marble Hill,237,Upper East Side South,12.8,16.613,16.489,39.6,49.5,33.0
153,Marble Hill,238,Upper West Side North,10.747,14.68,14.589,35.0,43.8,29.2
153,Marble Hill,239,Upper West Side South,11.728,16.014,15.915,38.2,47.7,31.8
153,Marble Hill,243,Washington Heights North,2.823,4.002,3.983,9.6,11.9,8.0
153,Marble Hill,244,Washington Heights South,4.617,6.439,6.403,15.4,19.2,12.8
153,Marble Hill,246,West Chelsea/Hudson Yards,15.746,21.574,21.445,51.5,64.3,42.9
153,Marble Hill,249,West Village,17.534,23.557,23.404,56.2,70.2,46.8
153,Marble Hill,261,World Trade Center,20.452,27.243,27.062,64.9,81.2,54.1
153,Marble Hill,262,Yorkville East,11.52,14.175,14.053,33.7,42.2,28.1
153,Marble Hill,263,Yorkville West,11.325,14.243,14.127,33.9,42.4,28.3
158,Meatpacking/West Village West,4,Alphabet City,2.981,3.974,3.939,9.5,11.8,7.9
158,Meatpacking/West Village West,12,Battery Park,3.607,4.121,4.084,9.8,12.3,8.2
158,Meatpacking/West Village West,13,Battery Park City,2.623,3.156,3.13,7.5,9.4,6.3
158,Meatpacking/West Village West,24,Bloomingdale,8.291,11.128,11.059,26.5,33.2,22.1
158,Meatpacking/West Village West,41,Central Harlem,9.107,12.596,12.529,30.1,37.6,25.1
158,Meatpacking/West Village West,42,Central Harlem North,10.889,15.036,14.954,35.9,44.9,29.9
158,Meatpacking/West Village West,43,Central Park,6.419,8.958,8.914,21.4,26.7,17.8
158,Meatpacking/West Village West,45,Chinatown,2.669,3.427,3.439,8.3,10.3,6.9
158,Meatpacking/West Village West,48,Clinton East,3.428,4.648,4.621,11.1,13.9,9.2
158,Meatpacking/West Village West,50,Clinton West,3.657,4.641,4.607,11.1,13.8,9.2
158,Meatpacking/West Village West,68,East Chelsea,1.673,2.257,2.244,5.4,6.7,4.5
158,Meatpacking/West Village West,74,East Harlem North,9.514,13.43,13.372,32.1,40.1,26.7
158,Meatpacking/West Village West,75,East Harlem South,8.11,11.477,11.431,27.4,34.3,22.9
158,Meatpacking/West Village West,79,East Village,2.114,2.782,2.756,6.6,8.3,5.5
158,Meatpacking/West Village West,87,Financial District North,3.137,3.26,3.293,7.9,9.9,6.6
158,Meatpacking/West Village West,88,Financial District South,3.524,3.731,3.693,8.9,11.1,7.4
158,Meatpacking/West Village West,90,Flatiron,1.295,1.825,1.821,4.4,5.5,3.6
158,Meatpacking/West Village West,100,Garment District,2.668,3.768,3.752,9.0,11.3,7.5
158,Meatpacking/West Village West,103,Governor's Island/Ellis Island/Liberty Island,5.88,8.1,8.06,19.3,24.2,16.1
158,Meatpacking/West Village West,107,Gramercy,2.115,2.318,2.326,5.6,7.0,4.7
158,Meatpacking/West Village West,113,Greenwich Village North,1.27,1.52,1.501,3.6,4.5,3.0
158,Meatpacking/West Village West,114,Greenwich Village South,1.23,1.729,1.72,4.1,5.2,3.4
158,Meatpacking/West Village West,116,Hamilton Heights,11.418,15.349,15.253,36.6,45.8,30.5
158,Meatpacking/West Village West,120,Highbridge Park,14.068,19.089,18.973,45.5,56.9,37.9
158,Meatpacking/West Village West,125,Hudson Sq,0.979,1.098,1.107,2.7,3.3,2.2
158,Meatpacking/West Village West,127,Inwood,16.402,22.168,22.029,52.9,66.1,44.1
158,Meatpacking/West Village West,128,Inwood Hill Park,16.841,22.437,22.288,53.5,66.9,44.6
158,Meatpacking/West Village West,137,Kips Bay,2.809,3.361,3.368,8.1,10.1,6.7
158,Meatpacking/West Village West,140,Lenox Hill East,5.694,7.991,7.973,19.1,23.9,15.9
158,Meatpacking/West Village West,141,Lenox Hill West,5.471,7.737,7.716,18.5,23.1,15.4
158,Meatpacking/West Village West,142,Lincoln Square East,4.873,6.618,6.579,15.8,19.7,13.2
158,Meatpacking/West Village West,143,Lincoln Square West,4.889,6.357,6.313,15.2,18.9,12.6
158,Meatpacking/West Village West,144,Little Italy/NoLiTa,1.873,2.596,2.596,6.2,7.8,5.2
158,Meatpacking/West Village West,148,Lower East Side,2.352,3.324,3.317,8.0,10.0,6.6
158,Meatpacking/West Village West,151,Manhattan Valley,7.791,10.454,10.389,24.9,31.2,20.8
158,Meatpacking/West Village West,152,Manhattanville,10.322,13.898,13.812,33.1,41.4,27.6
158,Meatpacking/West Village West,153,Marble Hill,17.725,24.025,23.875,57.3,71.6,47.8
158,Meatpacking/West Village West,158,Meatpacking/West Village West,0.0,0.0,0.0,0.0,0.0,0.0
158,Meatpacking/West Village West,161,Midtown Center,3.674,5.212,5.195,12.5,15.6,10.4
158,Meatpacking/West Village West,162,Midtown East,3.918,5.517,5.504,13.2,16.5,11.0
158,Meatpacking/West Village West,163,Midtown North,4.206,5.932,5.907,14.2,17.7,11.8
158,Meatpacking/West Village West,164,Midtown South,2.512,3.528,3.521,8.4,10.6,7.0
158,Meatpacking/West Village West,166,Morningside Heights,9.176,12.275,12.197,29.3,36.6,24.4
158,Meatpacking/West Village West,170,Murray Hill,2.937,4.003,3.999,9.6,12.0,8.0
158,Meatpacking/West Village West,186,Penn Station/Madison Sq West,2.046,2.901,2.89,6.9,8.7,5.8
158,Meatpacking/West Village West,194,Randalls Island,9.455,13.385,13.346,32.0,40.0,26.7
158,Meatpacking/West Village West,202,Roosevelt Island,5.81,8.0,7.989,19.2,24.0,16.0
158,Meatpacking/West Village West,209,Seaport,2.918,3.334,3.359,8.1,10.1,6.7
158,Meatpacking/West Village West,211,SoHo,1.389,1.87,1.873,4.5,5.6,3.7
158,Meatpacking/West Village West,224,Stuy Town/Peter Cooper Village,2.759,3.11,3.064,7.4,9.2,6.1
158,Meatpacking/West Village West,229,Sutton Place/Turtle Bay North,4.417,6.134,6.124,14.7,18.4,12.2
158,Meatpacking/West Village West,230,Times Sq/Theatre District,3.458,4.858,4.836,11.6,14.5,9.7
158,Meatpacking/West Village West,231,TriBeCa/Civic Center,1.919,2.01,2.03,4.9,6.1,4.1
158,Meatpacking/West Village West,232,Two Bridges/Seward Park,3.145,4.46,4.447,10.7,13.3,8.9
158,Meatpacking/West Village West,233,UN/Turtle Bay South,3.651,4.928,4.924,11.8,14.8,9.8
158,Meatpacking/West Village West,234,Union Sq,1.672,2.163,2.164,5.2,6.5,4.3
158,Meatpacking/West Village West,236,Upper East Side North,6.684,9.457,9.419,22.6,28.3,18.8
158,Meatpacking/West Village West,237,Upper East Side South,5.226,7.412,7.386,17.7,22.2,14.8
158,Meatpacking/West Village West,238,Upper West Side North,6.986,9.345,9.286,22.3,27.9,18.6
158,Meatpacking/West Village West,239,Upper West Side South,6.007,8.011,7.96,19.1,23.9,15.9
158,Meatpacking/West Village West,243,Washington Heights North,15.002,20.023,19.892,47.7,59.7,39.8
158,Meatpacking/West Village West,244,Washington Heights South,13.148,17.585,17.472,41.9,52.4,34.9
158,Meatpacking/West Village West,246,West Chelsea/Hudson Yards,2.072,2.451,2.43,5.8,7.3,4.9
158,Meatpacking/West Village West,249,West Village,0.519,0.57,0.562,1.3,1.7,1.1
158,Meatpacking/West Village West,261,World Trade Center,2.896,3.218,3.187,7.6,9.6,6.4
158,Meatpacking/West Village West,262,Yorkville East,6.961,9.85,9.822,23.6,29.5,19.6
158,Meatpacking/West Village West,263,Yorkville West,6.896,9.782,9.749,23.4,29.2,19.5
161,Midtown Center,4,Alphabet City,3.807,3.867,3.91,9.4,11.7,7.8
161,Midtown Center,12,Battery Park,6.903,9.333,9.279,22.3,27.8,18.6
161,Midtown Center,13,Battery Park City,6.049,8.367,8.325,20.0,25.0,16.6
161,Midtown Center,24,Bloomingdale,4.988,5.916,5.864,14.1,17.6,11.7
161,Midtown Center,41,Central Harlem,5.605,7.384,7.334,17.6,22.0,14.7
161,Midtown Center,42,Central Harlem North,7.379,9.824,9.759,23.4,29.3,19.5
161,Midtown Center,43,Central Park,2.902,3.746,3.719,8.9,11.2,7.4
161,Midtown Center,45,Chinatown,5.347,6.797,6.747,16.2,20.2,13.5
161,Midtown Center,48,Clinton East,1.128,1.501,1.488,3.6,4.5,3.0
161,Midtown Center,50,Clinton West,1.732,2.393,2.377,5.7,7.1,4.8
161,Midtown Center,68,East Chelsea,2.158,2.954,2.951,7.1,8.9,5.9
161,Midtown Center,74,East Harlem North,5.878,8.219,8.178,19.6,24.5,16.4
161,Midtown Center,75,East Harlem South,4.46,6.266,6.236,15.0,18.7,12.5
161,Midtown Center,79,East Village,3.448,4.076,4.04,9.7,12.1,8.1
161,Midtown Center,87,Financial District North,6.22,8.218,8.166,19.6,24.5,16.3
161,Midtown Center,88,Financial District South,6.71,8.943,8.888,21.3,26.7,17.8
161,Midtown Center,90,Flatiron,2.389,3.386,3.374,8.1,10.1,6.7
161,Midtown Center,100,Garment District,1.062,1.444,1.442,3.5,4.3,2.9
161,Midtown Center,103,Governor's Island/Ellis Island/Liberty Island,9.482,13.312,13.254,31.8,39.8,26.5
161,Midtown Center,107,Gramercy,2.415,2.894,2.869,6.9,8.6,5.7
161,Midtown Center,113,Greenwich Village North,3.155,4.236,4.211,10.1,12.6,8.4
161,Midtown Center,114,Greenwich Village South,3.692,4.968,4.938,11.9,14.8,9.9
161,Midtown Center,116,Hamilton Heights,8.047,10.137,10.058,24.1,30.2,20.1
161,Midtown Center,120,Highbridge Park,10.629,13.878,13.778,33.1,41.3,27.6
161,Midtown Center,125,Hudson Sq,4.33,6.055,6.027,14.5,18.1,12.1
161,Midtown Center,127,Inwood,12.971,16.956,16.834,40.4,50.5,33.7
161,Midtown Center,128,Inwood Hill Park,13.472,17.226,17.093,41.0,51.3,34.2
161,Midtown Center,137,Kips Bay,1.956,2.055,2.076,5.0,6.2,4.2
161,Midtown Center,140,Lenox Hill East,2.108,2.779,2.779,6.7,8.3,5.6
161,Midtown Center,141,Lenox Hill West,1.819,2.526,2.521,6.1,7.6,5.0
161,Midtown Center,142,Lincoln Square East,1.763,2.058,2.072,5.0,6.2,4.1
161,Midtown Center,143,Lincoln Square West,2.162,2.837,2.844,6.8,8.5,5.7
161,Midtown Center,144,Little Italy/NoLiTa,4.432,5.756,5.717,13.7,17.2,11.4
161,Midtown Center,148,Lower East Side,4.482,5.461,5.416,13.0,16.2,10.8
161,Midtown Center,151,Manhattan Valley,4.507,5.243,5.195,12.5,15.6,10.4
161,Midtown Center,152,Manhattanville,6.956,8.687,8.618,20.7,25.9,17.2
161,Midtown Center,153,Marble Hill,14.276,18.813,18.68,44.8,56.0,37.4
161,Midtown Center,158,Meatpacking/West Village West,3.674,5.212,5.195,12.5,15.6,10.4
161,Midtown Center,161,Midtown Center,0.0,0.0,0.0,0.0,0.0,0.0
161,Midtown Center,162,Midtown East,0.475,0.603,0.596,1.4,1.8,1.2
161,Midtown Center,163,Midtown North,0.71,0.721,0.713,1.7,2.1,1.4
161,Midtown Center,164,Midtown South,1.224,1.683,1.674,4.0,5.0,3.3
161,Midtown Center,166,Morningside Heights,5.867,7.063,7.002,16.8,21.0,14.0
161,Midtown Center,170,Murray Hill,1.144,1.209,1.196,2.9,3.6,2.4
161,Midtown Center,186,Penn Station/Madison Sq West,1.634,2.311,2.304,5.5,6.9,4.6
161,Midtown Center,194,Randalls Island,5.788,8.174,8.151,19.6,24.5,16.3
161,Midtown Center,202,Roosevelt Island,2.382,2.788,2.794,6.7,8.4,5.6
161,Midtown Center,209,Seaport,5.862,7.641,7.59,18.2,22.8,15.2
161,Midtown Center,211,SoHo,4.293,5.816,5.782,13.9,17.3,11.6
161,Midtown Center,224,Stuy Town/Peter Cooper Village,2.912,3.003,3.035,7.3,9.1,6.1
161,Midtown Center,229,Sutton Place/Turtle Bay North,1.07,1.211,1.193,2.9,3.6,2.4
161,Midtown Center,230,Times Sq/Theatre District,0.584,0.751,0.743,1.8,2.2,1.5
161,Midtown Center,231,TriBeCa/Civic Center,5.146,7.034,6.995,16.8,21.0,14.0
161,Midtown Center,232,Two Bridges/Seward Park,4.829,5.259,5.205,12.5,15.6,10.4
161,Midtown Center,233,UN/Turtle Bay South,1.09,1.517,1.517,3.6,4.5,3.0
161,Midtown Center,234,Union Sq,2.241,3.048,3.031,7.3,9.1,6.1
161,Midtown Center,236,Upper East Side North,3.04,4.246,4.225,10.1,12.7,8.4
161,Midtown Center,237,Upper East Side South,1.556,2.201,2.192,5.3,6.6,4.4
161,Midtown Center,238,Upper West Side North,3.76,4.133,4.092,9.8,12.3,8.2
161,Midtown Center,239,Upper West Side South,2.881,2.958,2.99,7.2,9.0,6.0
161,Midtown Center,243,Washington Heights North,11.636,14.812,14.697,35.3,44.1,29.4
161,Midtown Center,244,Washington Heights South,9.785,12.374,12.277,29.5,36.8,24.6
161,Midtown Center,246,West Chelsea/Hudson Yards,2.283,2.761,2.765,6.6,8.3,5.5
161,Midtown Center,249,West Village,3.362,4.743,4.723,11.3,14.2,9.4
